"","capital","capitalLabel","coordinate_location","capital_of","capital_ofLabel","country","countryLabel"
"631","http://www.wikidata.org/entity/Q2868","Lima","Point(-77.033333333 -12.05)","http://www.wikidata.org/entity/Q211435","Viceroyalty of Perú","http://www.wikidata.org/entity/Q419","Peru"
"632","http://www.wikidata.org/entity/Q2868","Lima","Point(-77.033333333 -12.05)","http://www.wikidata.org/entity/Q579240","Lima Province","http://www.wikidata.org/entity/Q419","Peru"
"633","http://www.wikidata.org/entity/Q2868","Lima","Point(-77.033333333 -12.05)","http://www.wikidata.org/entity/Q3031413","Lima District","http://www.wikidata.org/entity/Q419","Peru"
"634","http://www.wikidata.org/entity/Q2868","Lima","Point(-77.033333333 -12.05)","http://www.wikidata.org/entity/Q7251405","Protectorate of Peru","http://www.wikidata.org/entity/Q419","Peru"
"635","http://www.wikidata.org/entity/Q2887","Santiago","Point(-70.666666666 -33.45)","http://www.wikidata.org/entity/Q298","Chile","http://www.wikidata.org/entity/Q298","Chile"
"636","http://www.wikidata.org/entity/Q2887","Santiago","Point(-70.666666666 -33.45)","http://www.wikidata.org/entity/Q2131","Santiago Metropolitan Region","http://www.wikidata.org/entity/Q298","Chile"
"637","http://www.wikidata.org/entity/Q2887","Santiago","Point(-70.666666666 -33.45)","http://www.wikidata.org/entity/Q45632","Santiago","http://www.wikidata.org/entity/Q298","Chile"
"638","http://www.wikidata.org/entity/Q2887","Santiago","Point(-70.666666666 -33.45)","http://www.wikidata.org/entity/Q763808","Captaincy General of Chile","http://www.wikidata.org/entity/Q298","Chile"
"639","http://www.wikidata.org/entity/Q2887","Santiago","Point(-70.666666666 -33.45)","http://www.wikidata.org/entity/Q5397453","Santiago Department","http://www.wikidata.org/entity/Q298","Chile"
"640","http://www.wikidata.org/entity/Q2887","Santiago","Point(-70.666666666 -33.45)","http://www.wikidata.org/entity/Q5697196","Santiago Province","http://www.wikidata.org/entity/Q298","Chile"
"641","http://www.wikidata.org/entity/Q2900","Quito","Point(-78.509722 -0.218611)","http://www.wikidata.org/entity/Q736","Ecuador","http://www.wikidata.org/entity/Q736","Ecuador"
"642","http://www.wikidata.org/entity/Q2900","Quito","Point(-78.509722 -0.218611)","http://www.wikidata.org/entity/Q272586","Pichincha Province","http://www.wikidata.org/entity/Q736","Ecuador"
"643","http://www.wikidata.org/entity/Q2900","Quito","Point(-78.509722 -0.218611)","http://www.wikidata.org/entity/Q2466472","Quito Metro","http://www.wikidata.org/entity/Q736","Ecuador"
"644","http://www.wikidata.org/entity/Q2907","Sucre","Point(-65.25917 -19.04306)","http://www.wikidata.org/entity/Q750","Bolivia","http://www.wikidata.org/entity/Q750","Bolivia"
"645","http://www.wikidata.org/entity/Q2933","Asunción","Point(-57.633333333 -25.3)","http://www.wikidata.org/entity/Q733","Paraguay","http://www.wikidata.org/entity/Q733","Paraguay"
"646","http://www.wikidata.org/entity/Q2933","Asunción","Point(-57.633333333 -25.3)","http://www.wikidata.org/entity/Q2723419","Capital District","http://www.wikidata.org/entity/Q733","Paraguay"
"647","http://www.wikidata.org/entity/Q3001","Paramaribo","Point(-55.166666666 5.866666666)","http://www.wikidata.org/entity/Q730","Suriname","http://www.wikidata.org/entity/Q730","Suriname"
"648","http://www.wikidata.org/entity/Q3037","Kathmandu","Point(85.366666666 27.716666666)","http://www.wikidata.org/entity/Q837","Nepal","http://www.wikidata.org/entity/Q837","Nepal"
"649","http://www.wikidata.org/entity/Q3037","Kathmandu","Point(85.366666666 27.716666666)","http://www.wikidata.org/entity/Q1078602","Kingdom of Nepal","http://www.wikidata.org/entity/Q837","Nepal"
"650","http://www.wikidata.org/entity/Q3043","Belmopan","Point(-88.7675 17.25)","http://www.wikidata.org/entity/Q242","Belize","http://www.wikidata.org/entity/Q242","Belize"
"651","http://www.wikidata.org/entity/Q3043","Belmopan","Point(-88.7675 17.25)","http://www.wikidata.org/entity/Q1643555","British Honduras","http://www.wikidata.org/entity/Q242","Belize"
"652","http://www.wikidata.org/entity/Q3070","San José","Point(-84.083333333 9.933333333)","http://www.wikidata.org/entity/Q800","Costa Rica","http://www.wikidata.org/entity/Q800","Costa Rica"
"653","http://www.wikidata.org/entity/Q3070","San José","Point(-84.083333333 9.933333333)","http://www.wikidata.org/entity/Q647808","San José Province","http://www.wikidata.org/entity/Q800","Costa Rica"
"654","http://www.wikidata.org/entity/Q3110","San Salvador","Point(-89.191388888 13.698888888)","http://www.wikidata.org/entity/Q792","El Salvador","http://www.wikidata.org/entity/Q792","El Salvador"
"655","http://www.wikidata.org/entity/Q3110","San Salvador","Point(-89.191388888 13.698888888)","http://www.wikidata.org/entity/Q190025","Federal Republic of Central America","http://www.wikidata.org/entity/Q792","El Salvador"
"656","http://www.wikidata.org/entity/Q3110","San Salvador","Point(-89.191388888 13.698888888)","http://www.wikidata.org/entity/Q5918737","San Salvador Intendancy","http://www.wikidata.org/entity/Q792","El Salvador"
"657","http://www.wikidata.org/entity/Q3110","San Salvador","Point(-89.191388888 13.698888888)","http://www.wikidata.org/entity/Q6088881","Province of San Salvador","http://www.wikidata.org/entity/Q792","El Salvador"
"658","http://www.wikidata.org/entity/Q3110","San Salvador","Point(-89.191388888 13.698888888)","http://www.wikidata.org/entity/Q31934594","San Salvador District","http://www.wikidata.org/entity/Q792","El Salvador"
"659","http://www.wikidata.org/entity/Q3110","San Salvador","Point(-89.191388888 13.698888888)","http://www.wikidata.org/entity/Q48781901","Province of San Salvador","http://www.wikidata.org/entity/Q792","El Salvador"
"660","http://www.wikidata.org/entity/Q3110","San Salvador","Point(-89.191388888 13.698888888)","http://www.wikidata.org/entity/Q65182752","State of El Salvador","http://www.wikidata.org/entity/Q792","El Salvador"
"661","http://www.wikidata.org/entity/Q3114","Canberra","Point(149.126944444 -35.293055555)","http://www.wikidata.org/entity/Q408","Australia","http://www.wikidata.org/entity/Q408","Australia"
"662","http://www.wikidata.org/entity/Q3114","Canberra","Point(149.126944444 -35.293055555)","http://www.wikidata.org/entity/Q3258","Australian Capital Territory","http://www.wikidata.org/entity/Q408","Australia"
"663","http://www.wikidata.org/entity/Q3114","Canberra","Point(149.126944444 -35.293055555)","http://www.wikidata.org/entity/Q15577","Jervis Bay Territory","http://www.wikidata.org/entity/Q408","Australia"
"664","http://www.wikidata.org/entity/Q3130","Sydney","Point(151.2 -33.866666666)","http://www.wikidata.org/entity/Q3224","New South Wales","http://www.wikidata.org/entity/Q408","Australia"
"665","http://www.wikidata.org/entity/Q3130","Sydney","Point(151.2 -33.866666666)","http://www.wikidata.org/entity/Q1094194","City of Sydney","http://www.wikidata.org/entity/Q408","Australia"
"666","http://www.wikidata.org/entity/Q3238","Tegucigalpa","Point(-87.206666666 14.094166666)","http://www.wikidata.org/entity/Q783","Honduras","http://www.wikidata.org/entity/Q783","Honduras"
"667","http://www.wikidata.org/entity/Q3238","Tegucigalpa","Point(-87.206666666 14.094166666)","http://www.wikidata.org/entity/Q867126","Francisco Morazán Department","http://www.wikidata.org/entity/Q783","Honduras"
"668","http://www.wikidata.org/entity/Q3274","Managua","Point(-86.266666666 12.15)","http://www.wikidata.org/entity/Q811","Nicaragua","http://www.wikidata.org/entity/Q811","Nicaragua"
"669","http://www.wikidata.org/entity/Q3306","Panama City","Point(-79.5 9.0)","http://www.wikidata.org/entity/Q804","Panama","http://www.wikidata.org/entity/Q804","Panama"
"670","http://www.wikidata.org/entity/Q3306","Panama City","Point(-79.5 9.0)","http://www.wikidata.org/entity/Q2216411","Panamá District","http://www.wikidata.org/entity/Q804","Panama"
"671","http://www.wikidata.org/entity/Q3551","Rabat","Point(-6.836111111 34.025277777)","http://www.wikidata.org/entity/Q1028","Morocco","http://www.wikidata.org/entity/Q1028","Morocco"
"672","http://www.wikidata.org/entity/Q3561","Algiers","Point(3.058611111 36.776388888)","http://www.wikidata.org/entity/Q262","Algeria","http://www.wikidata.org/entity/Q262","Algeria"
"673","http://www.wikidata.org/entity/Q3572","Tunis","Point(10.18 36.800833333)","http://www.wikidata.org/entity/Q948","Tunisia","http://www.wikidata.org/entity/Q948","Tunisia"
"674","http://www.wikidata.org/entity/Q3579","Misrata","Point(13.18746 32.87519)","http://www.wikidata.org/entity/Q1016","Libya","http://www.wikidata.org/entity/Q1016","Libya"
"675","http://www.wikidata.org/entity/Q3604","Djibouti","Point(43.148055555 11.595)","http://www.wikidata.org/entity/Q977","Djibouti","http://www.wikidata.org/entity/Q977","Djibouti"
"676","http://www.wikidata.org/entity/Q3604","Djibouti","Point(43.148055555 11.595)","http://www.wikidata.org/entity/Q333126","French Somaliland","http://www.wikidata.org/entity/Q977","Djibouti"
"677","http://www.wikidata.org/entity/Q3604","Djibouti","Point(43.148055555 11.595)","http://www.wikidata.org/entity/Q1450765","French Territory of the Afars and the Issas","http://www.wikidata.org/entity/Q977","Djibouti"
"678","http://www.wikidata.org/entity/Q3604","Djibouti","Point(43.148055555 11.595)","http://www.wikidata.org/entity/Q12182414","Djibouti Region","http://www.wikidata.org/entity/Q977","Djibouti"
"679","http://www.wikidata.org/entity/Q3616","Tehran","Point(51.416666666 35.7)","http://www.wikidata.org/entity/Q794","Iran","http://www.wikidata.org/entity/Q794","Iran"
"680","http://www.wikidata.org/entity/Q3616","Tehran","Point(51.416666666 35.7)","http://www.wikidata.org/entity/Q189326","Qajar dynasty","http://www.wikidata.org/entity/Q794","Iran"
"681","http://www.wikidata.org/entity/Q3616","Tehran","Point(51.416666666 35.7)","http://www.wikidata.org/entity/Q207991","Imperial State of Iran","http://www.wikidata.org/entity/Q794","Iran"
"682","http://www.wikidata.org/entity/Q3624","Addis Ababa","Point(38.736944444 9.027222222)","http://www.wikidata.org/entity/Q115","Ethiopia","http://www.wikidata.org/entity/Q115","Ethiopia"
"683","http://www.wikidata.org/entity/Q3624","Addis Ababa","Point(38.736944444 9.027222222)","http://www.wikidata.org/entity/Q7159","African Union","http://www.wikidata.org/entity/Q115","Ethiopia"
"684","http://www.wikidata.org/entity/Q3624","Addis Ababa","Point(38.736944444 9.027222222)","http://www.wikidata.org/entity/Q202107","Oromia Region","http://www.wikidata.org/entity/Q115","Ethiopia"
"685","http://www.wikidata.org/entity/Q3624","Addis Ababa","Point(38.736944444 9.027222222)","http://www.wikidata.org/entity/Q207521","Ethiopian Empire","http://www.wikidata.org/entity/Q115","Ethiopia"
"686","http://www.wikidata.org/entity/Q3624","Addis Ababa","Point(38.736944444 9.027222222)","http://www.wikidata.org/entity/Q328478","Italian East Africa","http://www.wikidata.org/entity/Q115","Ethiopia"
"687","http://www.wikidata.org/entity/Q9310","Dili","Point(125.573611111 -8.558611111)","http://www.wikidata.org/entity/Q860901","Dili municipality","http://www.wikidata.org/entity/Q574","East Timor"
"688","http://www.wikidata.org/entity/Q9310","Dili","Point(125.573611111 -8.558611111)","http://www.wikidata.org/entity/Q1732464","Timor Timur","http://www.wikidata.org/entity/Q574","East Timor"
"689","http://www.wikidata.org/entity/Q9326","Vientiane","Point(102.6 17.966666666)","http://www.wikidata.org/entity/Q819","Laos","http://www.wikidata.org/entity/Q819","Laos"
"690","http://www.wikidata.org/entity/Q9326","Vientiane","Point(102.6 17.966666666)","http://www.wikidata.org/entity/Q390377","Vientiane Prefecture","http://www.wikidata.org/entity/Q819","Laos"
"691","http://www.wikidata.org/entity/Q9326","Vientiane","Point(102.6 17.966666666)","http://www.wikidata.org/entity/Q853477","Lan Xang","http://www.wikidata.org/entity/Q819","Laos"
"692","http://www.wikidata.org/entity/Q9326","Vientiane","Point(102.6 17.966666666)","http://www.wikidata.org/entity/Q870055","Kingdom of Laos","http://www.wikidata.org/entity/Q819","Laos"
"693","http://www.wikidata.org/entity/Q9326","Vientiane","Point(102.6 17.966666666)","http://www.wikidata.org/entity/Q15243131","French Laos","http://www.wikidata.org/entity/Q819","Laos"
"694","http://www.wikidata.org/entity/Q9347","Malé","Point(73.508333333 4.175)","http://www.wikidata.org/entity/Q826","Maldives","http://www.wikidata.org/entity/Q826","Maldives"
"695","http://www.wikidata.org/entity/Q9361","Bishkek","Point(74.566666666 42.866666666)","http://www.wikidata.org/entity/Q813","Kyrgyzstan","http://www.wikidata.org/entity/Q813","Kyrgyzstan"
"696","http://www.wikidata.org/entity/Q9361","Bishkek","Point(74.566666666 42.866666666)","http://www.wikidata.org/entity/Q130276","Kirghiz Soviet Socialist Republic","http://www.wikidata.org/entity/Q813","Kyrgyzstan"
"697","http://www.wikidata.org/entity/Q9361","Bishkek","Point(74.566666666 42.866666666)","http://www.wikidata.org/entity/Q2385941","Kara-Kirghiz Autonomous Oblast","http://www.wikidata.org/entity/Q813","Kyrgyzstan"
"698","http://www.wikidata.org/entity/Q9361","Bishkek","Point(74.566666666 42.866666666)","http://www.wikidata.org/entity/Q4493118","Q4493118","http://www.wikidata.org/entity/Q813","Kyrgyzstan"
"699","http://www.wikidata.org/entity/Q9361","Bishkek","Point(74.566666666 42.866666666)","http://www.wikidata.org/entity/Q4517807","Q4517807","http://www.wikidata.org/entity/Q813","Kyrgyzstan"
"700","http://www.wikidata.org/entity/Q9361","Bishkek","Point(74.566666666 42.866666666)","http://www.wikidata.org/entity/Q8211951","Kirgizkaya Autonomous Oblast","http://www.wikidata.org/entity/Q813","Kyrgyzstan"
"701","http://www.wikidata.org/entity/Q9361","Bishkek","Point(74.566666666 42.866666666)","http://www.wikidata.org/entity/Q8212144","Kirghiz Autonomous Socialist Soviet Republic","http://www.wikidata.org/entity/Q813","Kyrgyzstan"
"702","http://www.wikidata.org/entity/Q9361","Bishkek","Point(74.566666666 42.866666666)","http://www.wikidata.org/entity/Q12566173","Q12566173","http://www.wikidata.org/entity/Q813","Kyrgyzstan"
"703","http://www.wikidata.org/entity/Q9365","Dushanbe","Point(68.786388888 38.573055555)","http://www.wikidata.org/entity/Q863","Tajikistan","http://www.wikidata.org/entity/Q863","Tajikistan"
"704","http://www.wikidata.org/entity/Q9365","Dushanbe","Point(68.786388888 38.573055555)","http://www.wikidata.org/entity/Q76077","Tajik Autonomous Soviet Socialist Republic","http://www.wikidata.org/entity/Q863","Tajikistan"
"705","http://www.wikidata.org/entity/Q9365","Dushanbe","Point(68.786388888 38.573055555)","http://www.wikidata.org/entity/Q199711","Tajik Soviet Socialist Republic","http://www.wikidata.org/entity/Q863","Tajikistan"
"706","http://www.wikidata.org/entity/Q9365","Dushanbe","Point(68.786388888 38.573055555)","http://www.wikidata.org/entity/Q255352","Basmachi movement","http://www.wikidata.org/entity/Q863","Tajikistan"
"707","http://www.wikidata.org/entity/Q9365","Dushanbe","Point(68.786388888 38.573055555)","http://www.wikidata.org/entity/Q746558","Emirate of Bukhara","http://www.wikidata.org/entity/Q863","Tajikistan"
"708","http://www.wikidata.org/entity/Q9920","Haarlem","Point(4.640555555 52.380277777)","http://www.wikidata.org/entity/Q701","North Holland","http://www.wikidata.org/entity/Q55","Netherlands"
"709","http://www.wikidata.org/entity/Q10690","Cardiff","Point(-3.18 51.48)","http://www.wikidata.org/entity/Q25","Wales","http://www.wikidata.org/entity/Q145","United Kingdom"
"710","http://www.wikidata.org/entity/Q10690","Cardiff","Point(-3.18 51.48)","http://www.wikidata.org/entity/Q870815","Glamorgan","http://www.wikidata.org/entity/Q145","United Kingdom"
"711","http://www.wikidata.org/entity/Q10717","Georgetown","Point(-58.166666666 6.783333333)","http://www.wikidata.org/entity/Q734","Guyana","http://www.wikidata.org/entity/Q734","Guyana"
"712","http://www.wikidata.org/entity/Q10717","Georgetown","Point(-58.166666666 6.783333333)","http://www.wikidata.org/entity/Q918126","British Guiana","http://www.wikidata.org/entity/Q734","Guyana"
"713","http://www.wikidata.org/entity/Q10717","Georgetown","Point(-58.166666666 6.783333333)","http://www.wikidata.org/entity/Q1185346","Demerara","http://www.wikidata.org/entity/Q734","Guyana"
"714","http://www.wikidata.org/entity/Q11194","Sarajevo","Point(18.416666666 43.866666666)","http://www.wikidata.org/entity/Q225","Bosnia and Herzegovina","http://www.wikidata.org/entity/Q225","Bosnia and Herzegovina"
